pH,C0,Time,Dose,Temp,Flow,Chloride,Hardness,Carbonate,NOM,pH_dev,pH_abs_dev,pH_dev_sq,pH_gaussian,pH_optimal,ion_strength,ion_pH_interaction,ion_ratio,high_perf_flag,optimal_pH_score,C0_Dose_ratio,adsorbent_excess,equilibrium_indicator,fouling_impact,flow_time_product,log_C0,log_Dose,log_Time,log_ion_strength,log_NOM,pH_Time_interaction,pH_Dose_interaction,Temp_Time_interaction,C0_Flow_interaction,pH_Temp_interaction,performance_index,stress_indicator,optimal_conditions,residual
5.05,6.94,19,3.98,26.8,1.732,93,315,61,29,-1.4500000000000002,1.4500000000000002,2.1025000000000005,0.014920786069067828,0.32232070910556,469,680.0500000000001,0.2974683544303797,0.0,0.5166666666666666,1.7254901960784315,-0.5844708092263756,0.15702479338842976,7.107843137254902,32.908,1.951608170169951,1.4060969884160703,2.9496883350525844,6.152732694704104,3.4011973816621555,-0.2755,-0.5771000000000001,0.8028562493124696,12.02008,0.46399999999999997,-0.001369376150855805,3.0700000000000003,0.0,-0.5968306826336516
6.74,2.15,36,1.71,21.4,1.114,76,111,34,29,0.2400000000000002,0.2400000000000002,0.0576000000000001,0.8911878885041843,0.94553706505295,221,53.04000000000005,0.6875,1.0,0.9199999999999999,1.2430939226519337,-1.45735479100476,0.2975206611570248,16.022099447513813,40.104000000000006,0.8109302162163288,0.5933268452777344,3.586292865338835,5.402677381872279,3.4011973816621555,0.08640000000000007,0.041040000000000035,0.772736433305864,2.3951000000000002,-0.20640000000000022,-0.38641297358588095,1.225,0.8911878885041843,0.4071030525135217
4.69,2.89,68,2.82,37.0,0.861,78,275,44,4,-1.8099999999999996,1.8099999999999996,3.2760999999999987,0.0014269728023347653,0.23385795467832846,397,718.5699999999998,0.286231884057971,0.0,0.39666666666666683,1.0239726027397262,-1.0305260598267836,0.5619834710743802,1.36986301369863,58.548,1.095273387402595,1.0715836162801904,4.220977213155467,5.986452005284438,1.6094379124341003,-1.2307999999999997,-0.5104199999999999,1.566619406700986,2.48829,-1.267,-0.0008264150482972067,2.8899999999999997,0.0,-0.4063748345753186
3.09,8.59,107,2.79,23.9,1.401,68,289,98,10,-3.41,3.41,11.628100000000002,7.94256303012687e-11,0.07918847649290074,455,1551.55,0.23793103448275862,0.0,-0.13666666666666671,3.006920415224913,-1.0420619714802424,0.8842975206611571,3.460207612456747,149.907,2.162172939277301,1.0612565021243408,4.673762977453703,6.1224928095143865,2.3978952727983707,-3.6487,-0.9513900000000002,1.1190293632826884,12.03459,2.0801000000000007,-7.319014786830332e-11,3.98,0.0,0.9157998931612674
4.5,1.41,72,4.37,22.7,1.869,88,479,25,36,-2.0,2.0,4.0,0.00033546262790251185,0.2,592,1184.0,0.18541666666666667,0.0,0.33333333333333337,0.3378076062639821,-0.43450395773141093,0.5950413223140496,8.053691275167786,134.568,0.412109650826833,1.4973884086254774,4.278054044290903,6.385194398997726,3.6109179126442243,-1.44,-0.874,0.9739342931406847,2.63529,1.4600000000000002,-8.673312763316293e-05,3.96,0.0,-0.1117501067078672
4.36,5.17,102,2.86,31.9,1.099,74,187,18,47,-2.1399999999999997,2.1399999999999997,4.579599999999998,0.00010524706202954436,0.1792243171553517,279,597.06,0.39893617021276595,0.0,0.28666666666666674,1.7804054054054053,-1.0151448442888384,0.8429752066115702,15.878378378378379,112.098,1.6620303625532709,1.085189268335969,4.625952725170619,5.634789603169249,3.871201010907891,-2.1828,-0.6120399999999999,1.4784785472452537,5.68183,-0.40659999999999963,-9.006432449897216e-05,2.465,0.0,-0.4557470183073313
5.16,8.39,64,3.65,35.5,1.361,39,128,49,26,-1.3399999999999999,1.3399999999999999,1.7955999999999996,0.027565232289593376,0.3577049649449135,216,289.43999999999994,0.31007751937984496,0.0,0.5533333333333335,2.2640000000000002,-0.7113658374144227,0.5289256198347108,6.933333333333334,87.104,2.138889000323256,1.3217558399823195,4.160444363926624,5.37989735354046,3.295836866004329,-0.8575999999999999,-0.4890999999999999,1.481907480812951,11.418790000000001,-0.7369999999999999,-0.01037168372956545,1.75,0.0,-0.1983488234618189
6.46,9.39,111,3.39,20.2,1.065,34,493,34,5,-0.040000000000000036,0.040000000000000036,0.001600000000000003,0.9968051145430329,0.998402555910543,561,22.44000000000002,0.0708502024291498,1.0,0.9866666666666667,2.7191977077363894,-0.8113437384110658,0.9173553719008265,1.4326647564469912,118.21499999999999,2.2502386126218363,1.2499017362143359,4.7104306966455844,6.331501849893691,1.791759469228055,-0.04440000000000004,-0.013560000000000013,0.953136772001609,10.000350000000001,0.03920000000000004,-0.7419126138774237,2.825,0.9968051145430329,0.9415954164682788
4.38,6.88,64,4.8,21.8,1.917,20,194,36,11,-2.12,2.12,4.494400000000001,0.0001247997631334372,0.18200349446709374,250,530.0,0.1076923076923077,0.0,0.29333333333333333,1.4244897959183673,-0.2691558906985012,0.5289256198347108,2.2448979591836737,122.688,1.943048916774281,1.5892352051165808,4.160444363926624,5.5254529391317835,2.4849066497880004,-1.3568,-1.0176,0.9100164248372488,13.18896,1.7384,-1.776692437957938e-05,2.31,0.0,-0.5017738626118229
6.2,8.76,24,4.98,28.0,0.545,95,118,23,10,-0.2999999999999998,0.2999999999999998,0.0899999999999999,0.8352702114112722,0.9174311926605506,236,70.79999999999995,0.8067226890756303,1.0,0.9,1.7440944881889762,-0.19994042077774807,0.19834710743801653,1.968503937007874,13.080000000000002,2.1815467646169897,1.6253112615903906,3.1822118404966093,5.4680601411351315,2.3978952727983707,-0.07199999999999995,-0.14939999999999992,0.9012852309630962,4.7742,0.05999999999999996,-0.033124815378384465,1.3299999999999998,0.8352702114112722,-0.001174917047594
8.29,1.48,72,1.97,24.6,0.985,79,193,9,49,1.7899999999999991,1.7899999999999991,3.204099999999997,0.0016479882127136893,0.2378630384624535,281,502.9899999999998,0.41237113402061853,0.0,0.40333333333333365,0.7632850241545894,-1.357376890008117,0.5950413223140496,23.671497584541065,70.92,0.4574248470388755,0.7275486072772777,4.278054044290903,5.641907070938114,3.912023005428146,1.2887999999999993,0.35262999999999983,1.0554530225225043,1.4578,-0.9665999999999993,-0.001331072398974551,2.3,0.0,-0.2537472254895108
8.54,6.69,69,4.5,36.9,0.711,97,302,78,46,2.039999999999999,2.039999999999999,4.161599999999996,0.00024281760334162884,0.19373837569745828,477,973.0799999999996,0.3234323432343234,0.0,0.3200000000000003,1.4760869565217392,-0.3845150072330894,0.5702479338842975,10.0,49.059,1.9154509415706047,1.5260563034950492,4.235554730773624,6.169610732491456,3.8501476017100584,1.4075999999999993,0.9179999999999996,1.5676947443162135,4.75659,1.407599999999999,-5.324234597405555e-05,3.4049999999999994,0.0,-0.2614344848844556
6.99,9.97,89,3.47,29.0,0.901,16,169,70,23,0.4900000000000002,0.4900000000000002,0.2401000000000002,0.6186596475026223,0.80638658172728,255,124.95000000000006,0.1,1.0,0.8366666666666666,2.8207282913165264,-0.7805813073351756,0.7355371900826446,6.442577030812324,80.18900000000001,2.309560706730471,1.2725655957915478,4.489759334476764,5.545177444479562,3.1780538303479458,0.4361000000000002,0.17003000000000007,1.3049448043957768,8.982970000000002,-0.04900000000000002,-0.35520132168130003,1.52,0.6186596475026223,0.6259778665318123
5.64,3.95,93,4.96,34.5,1.369,49,389,71,24,-0.8600000000000003,0.8600000000000003,0.7396000000000006,0.22781987139800877,0.5748447919061851,509,437.7400000000002,0.1282051282051282,0.0,0.7133333333333332,0.8003952569169961,-0.20763102854672078,0.768595041322314,4.743083003952569,127.317,1.3987168811184478,1.6213664832993742,4.533674184283021,6.234410725718371,3.2188758248682006,-0.7998000000000003,-0.42656000000000016,1.5674366998831513,5.4075500000000005,-0.3870000000000001,-0.036356447129113796,2.975,0.0,0.1464713349585453
3.32,3.65,95,2.8,33.6,0.533,65,9,54,45,-3.18,3.18,10.112400000000001,1.6461938027106877e-09,0.08998956121089953,128,407.04,6.6,0.0,-0.06000000000000005,1.293103448275862,-1.038216667595756,0.7851239669421488,15.517241379310345,50.635000000000005,1.3217558399823195,1.0647107369924282,4.554928969551344,4.859812404361672,3.828641396489095,-3.0210000000000004,-0.8904,1.533620992333193,1.9454500000000001,-1.1448000000000005,-1.341859960217952e-09,2.23,0.0,0.8081089664544385
3.11,4.61,10,3.22,28.9,1.12,8,340,68,46,-3.39,3.39,11.4921,1.042530499043872e-10,0.08005059197412764,416,1410.24,0.026392961876832845,0.0,-0.13000000000000012,1.4186746987951806,-0.8767139044473324,0.08264462809917356,13.855421686746986,11.200000000000001,1.5496879080283263,1.1999647829283973,2.312535423847214,6.0330862217988015,3.8501476017100584,-0.33899999999999997,-1.09158,0.6929917338387291,5.163200000000001,0.3729000000000005,-7.553727143158504e-12,3.7750000000000004,0.0,1.1172601303313323
5.97,6.49,43,1.23,23.6,0.755,96,293,27,39,-0.5300000000000002,0.5300000000000002,0.28090000000000026,0.5701818123376047,0.780701069560465,416,220.4800000000001,0.3299319727891156,0.0,0.8233333333333333,4.954887218045112,-1.641929377460101,0.35537190082644626,29.32330827067669,32.465,1.8855533485144158,0.28517894223366247,3.763522997109702,6.0330862217988015,3.6888794541139363,-0.2279000000000001,-0.06519000000000003,0.8930687536047097,4.8999500000000005,0.33920000000000006,-0.33269855811019733,2.345,0.0,0.0206825332749271
6.61,7.89,67,3.46,32.7,1.021,75,450,78,18,0.11000000000000032,0.11000000000000032,0.01210000000000007,0.9760904721403701,0.9880446596186148,603,66.3300000000002,0.16851441241685144,1.0,0.9633333333333333,2.24438202247191,-0.784426611219662,0.5537190082644629,5.056179775280899,68.407,2.0781907597781832,1.269760544863939,4.206184043977636,6.403574197934815,2.9444389791664403,0.07370000000000021,0.03806000000000011,1.379779019592587,8.055689999999998,0.029700000000000115,-0.4239667757638539,3.0700000000000003,0.9760904721403701,1.119378064080804
7.79,5.89,92,3.86,24.8,1.525,75,155,18,34,1.29,1.29,1.6641000000000001,0.03585759067641384,0.3753612852370406,248,319.92,0.48717948717948717,0.0,0.5700000000000001,1.5126262626262625,-0.630614455840211,0.7603305785123967,8.585858585858587,140.29999999999998,1.790091412127358,1.3762440252663892,4.522874943261261,5.517452896464707,3.5553480614894135,1.1868,0.49794,1.1240846743020076,8.982249999999999,-0.6708,-0.017192834569897456,1.885,0.0,0.295635658639279
7.82,1.24,88,2.98,26.2,0.598,24,194,8,47,1.3200000000000003,1.3200000000000003,1.7424000000000008,0.030659889794007474,0.3646441073512251,226,298.32000000000005,0.1282051282051282,0.0,0.5599999999999998,0.4350649350649351,-0.9690011976750031,0.7272727272727273,15.25974025974026,52.623999999999995,0.29266961396282004,1.1249295969854831,4.478472532942134,5.424950017481403,3.871201010907891,1.1616000000000002,0.39336000000000004,1.1760227288698204,0.74152,-0.5016000000000002,-0.021606887222528615,1.79,0.0,-0.1872238794942822
3.4,2.6,20,3.07,36.8,1.039,49,141,11,31,-3.1,3.1,9.610000000000001,4.4963494622808535e-09,0.09425070688030159,201,623.1,0.352112676056338,0.0,-0.03333333333333344,0.8517350157728707,-0.9343934627146266,0.1652892561983471,9.779179810725552,20.779999999999998,0.9932517730102834,1.1537315878891892,3.0007198150650303,5.308267697401205,3.4657359027997265,-0.62,-0.9517,1.1203842570822196,2.7014,-2.107999999999999,-6.944395939893647e-10,2.5549999999999997,0.0,0.2116787108888749
6.15,9.94,13,3.97,29.4,1.98,57,26,32,15,-0.34999999999999964,0.34999999999999964,0.12249999999999975,0.7827045382418686,0.8908685968819601,115,40.24999999999996,2.1481481481481484,1.0,0.8833333333333334,2.4668304668304666,-0.5883161131108618,0.10743801652892562,3.685503685503685,25.74,2.306577114263583,1.4036429994545037,2.5726122302071057,4.7535901911063645,2.772588722239781,-0.04549999999999996,-0.13894999999999985,0.7758828549068859,19.6812,0.02100000000000003,-0.04947280984698301,0.7499999999999998,0.7827045382418686,-0.1173412585136501
8.78,7.38,51,2.13,28.9,1.51,78,160,43,1,2.2799999999999994,2.2799999999999994,5.198399999999997,3.053002293467871e-05,0.16133195663397015,281,640.6799999999998,0.4906832298136646,0.0,0.2400000000000002,3.3542600896860986,-1.2958520278563364,0.4214876033057851,0.4484304932735426,77.01,2.012232791986386,0.8020015854720274,3.933784497209659,5.641907070938114,0.6931471805599453,1.1627999999999998,0.4856399999999998,1.1419094346700325,11.1438,-0.25080000000000024,-1.6675057840087577e-05,2.545,0.0,-0.4436817752134696
7.96,8.7,44,2.43,35.0,1.068,66,256,67,23,1.46,1.46,2.1315999999999997,0.014077183271574843,0.3193255843658194,389,567.9399999999999,0.2607003891050584,0.0,0.5133333333333334,3.4782608695652164,-1.1804929113217482,0.36363636363636365,9.09090909090909,46.992000000000004,2.1747517214841605,0.928219302739429,3.7864597824528,5.966146739123692,3.1780538303479458,0.6424,0.35478,1.332331871419612,9.291599999999999,0.73,-0.006042914568534981,2.675,0.0,-0.5442273260133597
8.45,8.71,20,4.72,26.7,1.271,87,209,72,17,1.9499999999999993,1.9499999999999993,3.802499999999997,0.0004979554215032765,0.20822488287350352,368,717.5999999999997,0.41904761904761906,0.0,0.3500000000000002,1.827800829875519,-0.2999183217743914,0.1652892561983471,3.526970954356847,25.419999999999998,2.175887439948088,1.5727739280625088,3.0007198150650303,5.910796644040527,2.8903717578961645,0.38999999999999985,0.9203999999999996,0.812887490872154,11.07041,-0.6434999999999998,-2.468528170838387e-05,2.8149999999999995,0.0,-0.6286307324030846
3.59,6.3,71,3.64,28.4,0.979,13,75,52,16,-2.91,2.91,8.468100000000002,4.412673510381469e-08,0.10561781138771241,140,407.40000000000003,0.18421052631578946,0.0,0.029999999999999916,1.711229946524064,-0.715211141298909,0.5867768595041323,4.27807486631016,69.509,1.856297990365626,1.3190856114264407,4.264087336809195,4.948759890378168,2.833213344056216,-2.0661,-1.0592400000000002,1.2145731778005595,6.1677,0.4656000000000004,-1.8518638122751812e-08,2.1550000000000002,0.0,0.0693802547811368
3.79,1.53,27,4.34,34.3,1.215,81,318,12,50,-2.71,2.71,7.3441,4.1782631714166553e-07,0.11984516005321123,411,1113.81,0.25705329153605017,0.0,0.09666666666666668,0.3671171171171172,-0.44603986938486984,0.2231404958677686,11.261261261261263,32.805,0.488580014818671,1.4906543764441333,3.299533727885655,6.021023349349527,3.9318256327243257,-0.7317,-1.17614,1.1429461469900948,1.85895,-1.1652999999999991,-4.1586068511839684e-08,3.41,0.0,-0.1855623103927017
3.85,9.86,56,2.02,22.1,1.325,88,92,69,49,-2.65,2.65,7.0225,7.949393615349141e-07,0.12464942349641632,249,659.85,0.956989247311828,0.0,0.1166666666666667,4.698113207547169,-1.3381503705856854,0.4628099173553719,23.11320754716981,74.2,2.298577071596507,0.7514160886839212,4.027135812528651,5.521460917862246,3.912023005428146,-1.484,-0.5353,0.8935143301914357,13.064499999999999,2.0934999999999997,-4.923133096606713e-07,2.5700000000000003,0.0,0.0598706779545805
5.16,4.85,97,1.12,38.6,1.821,83,477,24,0,-1.3399999999999999,1.3399999999999999,1.7955999999999996,0.027565232289593376,0.3577049649449135,584,782.56,0.17573221757322174,0.0,0.5533333333333335,4.057377049180326,-1.68422772018945,0.8016528925619835,0.0,176.637,1.5993875765805987,0.19885085874516534,4.575741375297279,6.371611847231857,0.0,-1.2997999999999998,-0.15008,1.7697974467668411,8.83185,-1.1524,-0.037217640070683164,3.59,0.0,-0.2907578292448143
6.17,8.36,84,1.06,37.6,1.418,13,382,66,6,-0.33000000000000007,0.33000000000000007,0.10890000000000005,0.8042862828384739,0.9017945711966814,461,152.13000000000002,0.03655352480417755,1.0,0.89,7.29310344827586,-1.7072995434963676,0.6942148760330579,5.1724137931034475,119.112,2.1353491736181316,0.1484200051182734,4.432006566978902,6.135564891081739,1.9459101490553132,-0.27720000000000006,-0.03498000000000001,1.670436872440359,11.854479999999999,-0.2508000000000001,-0.9532664355087885,2.47,0.8042862828384739,-0.0377027369775841
8.59,8.8,23,3.19,22.6,1.238,24,226,21,36,2.09,2.09,4.368099999999999,0.00016066324973780822,0.18628565041634845,271,566.39,0.11013215859030837,0.0,0.30333333333333334,2.7051671732522795,-0.8882498161007913,0.19008264462809918,10.94224924012158,28.474,2.186051276738094,1.1908875647772805,3.139832617527748,5.605802066295998,3.6109179126442243,0.4806999999999999,0.6667099999999999,0.7182401656586357,10.894400000000001,-1.5465999999999995,-2.7126523527079043e-05,2.4,0.0,-0.225354605139386
7.64,4.51,85,4.5,35.9,1.971,82,25,65,37,1.1399999999999997,1.1399999999999997,1.2995999999999992,0.07433302085078977,0.4348582362149941,172,196.07999999999996,3.1923076923076925,0.0,0.6200000000000001,1.0021739130434781,-0.3845150072330894,0.7024793388429752,8.043478260869566,167.535,1.528227857008557,1.5260563034950492,4.443827035579329,5.153291594497779,3.6375861597263857,0.9689999999999998,0.5129999999999999,1.5991106793550092,8.88921,0.6725999999999996,-0.020078378299656193,1.4299999999999997,0.0,0.1622035223934732
5.6,4.44,86,4.36,25.3,1.696,41,237,39,46,-0.9000000000000004,0.9000000000000004,0.8100000000000006,0.19789869908361443,0.5524861878453037,317,285.3000000000001,0.17647058823529413,0.0,0.7,1.0179372197309418,-0.4383492616158971,0.7107438016528925,10.31390134529148,145.856,1.5129270120532565,1.4951487660319727,4.455509411433685,5.762051382780177,3.8501476017100584,-0.7740000000000004,-0.3924000000000002,1.1298747540196097,7.53024,0.42300000000000015,-0.061656135381423255,2.035,0.0,-0.2439128241803914
5.3,2.21,63,3.34,22.6,1.719,98,396,71,5,-1.2000000000000002,1.2000000000000002,1.4400000000000004,0.05613476283413368,0.40983606557377045,565,678.0000000000001,0.24937027707808565,0.0,0.5999999999999999,0.6715116279069767,-0.8305702578334972,0.5206611570247934,1.4534883720930232,108.29700000000001,0.8372475245337022,1.235471471385307,4.144720769547168,6.338594078203183,1.791759469228055,-0.7560000000000001,-0.4008,0.9399075768392858,3.7989900000000003,0.8879999999999999,-0.024275235204593584,3.4250000000000003,0.0,-0.1883538695320576
4.41,8.75,107,3.55,33.4,0.83,44,65,55,26,-2.09,2.09,4.368099999999999,0.00016066324973780822,0.18628565041634845,164,342.76,0.6818181818181818,0.0,0.30333333333333334,2.4246575342465753,-0.7498188762592856,0.8842975206611571,7.123287671232877,88.81,2.180417459019838,1.2947271675944,4.673762977453703,5.10594547390058,3.295836866004329,-2.2363,-0.7419499999999999,1.5638318298594893,7.262499999999999,-0.7105999999999997,-0.00010652985205850257,1.8649999999999998,0.0,-0.4992582905495037
8.36,9.25,78,3.62,38.6,1.96,48,70,9,3,1.8599999999999994,1.8599999999999994,3.459599999999998,0.0009886205206735515,0.22423535743115983,127,236.2199999999999,0.6901408450704225,0.0,0.3800000000000002,2.5134408602150535,-0.7229017490678815,0.6446280991735537,0.8064516129032258,152.88,2.2353763433005955,1.3137236682850553,4.35799005684564,4.852030263919617,1.3862943611198906,1.4507999999999996,0.6733199999999998,1.6866068710522704,18.13,1.5995999999999997,-0.0004606999113853404,1.5649999999999997,0.0,-0.5078482400280913
5.41,1.34,46,4.0,33.6,0.959,36,440,14,10,-1.0899999999999999,1.0899999999999999,1.1880999999999997,0.09290293876726284,0.4570175037703945,490,534.0999999999999,0.08390022675736962,0.0,0.6366666666666667,0.35121951219512204,-0.576780201457403,0.38016528925619836,2.439024390243903,44.114,0.36464311358790935,1.410986973710262,3.8308129500026027,6.19644412779452,2.3978952727983707,-0.5014,-0.43599999999999994,1.2936495941745798,1.28506,-0.3924000000000001,-0.020370995735170788,2.995,0.0,-0.5732002346175529
